ID,Username,Rating,cleaned_text,pos_tags,entities,sentiment_score,sentiment_label
R1W746M7IVGAIV,Placeholder,4,good,['ADJ'],[],0.4404,Positive
RR4YPJ66T0W8A,kandasamy,4,plastic one,"['NOUN', 'NUM']","[('one', 'CARDINAL')]",0.0,Neutral
R16FJT2W0BLA88,Karan,4,good quality,"['ADJ', 'NOUN']",[],0.4404,Positive
RMUE2C6R98XA1,Sk A Alam,4,home use product,"['NOUN', 'NOUN', 'NOUN']",[],0.0,Neutral
R3W1QJKF0JWGMC,Sumit s.,4,nice dumbbell shown image,"['ADJ', 'NOUN', 'VERB', 'NOUN']",[],0.25,Positive
R30IOBBKH192LX,Raziya sultana,4,helpful,['ADJ'],[],0.4215,Positive
R1N16AJZBS672M,Shiwani Prakash,4,good looking colour finishing also good packaging also good taken dilivery charge extra,"['ADJ', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADJ']",[],0.8271,Positive
R3JO016YKP2FMZ,Samadhan lohar,4,best option beginning little bigger shown image,"['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'VERB', 'NOUN']",[],0.6369,Positive
R1V73QHCUFSO3G,Rama,4,good item,"['ADJ', 'NOUN']",[],0.4404,Positive
R2O776MJADI35H,Sameer Shahi,4,right everything feel good dumbell build colour grip feel nice work well month come rate till,"['INTJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'VERB', 'NOUN', 'SCONJ']","[('month', 'DATE')]",0.7783,Positive
R2JADCK5OJY8NE,Bharat chouhan,3,one dumbbell filled properly gap inside pick sound inside,"['NUM', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']","[('one', 'CARDINAL')]",-0.2023,Negative
R2QPMYMPEE7DSY,priya madhuri kindo,4,begginers friendly,"['VERB', 'ADJ']",[],0.4939,Positive
R1TFCS3OPIPFNU,Ankit M.,4,ok ok quality fine temporary use,"['INTJ', 'INTJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",[],0.6369,Positive
R2PMPZ0AV8AFQR,Jothi,4,good,['ADJ'],[],0.4404,Positive
R60EYISFTDKA8,Aish,4,slight small crack one dumbbell otherwise really good,"['ADJ', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'ADV', 'ADV', 'ADJ']","[('one', 'CARDINAL')]",0.3384,Positive
RNR7MLGXJO9DH,Gopal raj,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RELM84HHXVTAD,E M,4,good home workout beginner,"['ADJ', 'PROPN', 'NOUN', 'NOUN']",[],0.4404,Positive
RV122GHUTX8IO,Amrita Singh,3,feel like dumbell boxed inside plastic casing end good home gym worth spent,"['VERB', 'ADP', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0.743,Positive
RMV7A2MAVRLAJ,Kajal R,3,recieved early expected heavy kg light weight,"['VERB', 'ADV', 'VERB', 'ADJ', 'PROPN', 'ADJ', 'NOUN']",[],0.0,Neutral
R1F4FI24OZ6FAD,Wonder11,4,sand filled plastic job good,"['NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0.4404,Positive
R1IV1V639O0KQD,karam,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RQTQKPLRE2WR3,Amazxy,4,product seems sturdy need use sometime write full review bar handle good friction holding,"['NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB']",[],0.4404,Positive
R168Y340TG0AUX,Manmeet kaur,4,good,['ADJ'],[],0.4404,Positive
R23AXQDOMFHE1Q,Shivangi Sharma,4,good beginner ordered kg total kg light intermediate level strength trainer really scared cap open happen packaging good rest product nice light thought kg per hand average weight light gon na replace,"['ADJ', 'NOUN', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB']",[],0.8958,Positive
R1W0EMAC3LAG2W,Raksham Keshri,3,outer layer made plastic inside sand filled safety good individual home workout use beginner grip ok weight accurate kg weight total kg weight quality sturdy use care look good fit beginner home workout,"['ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'NOUN']",[],0.9382,Positive
R1SFKBH0O6IDV7,Aniket Purohit,3,using month think buy perfect hexagonal shape rotate put surface grip area also made plastic feel good metal,"['VERB', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0.765,Positive
R28FJTQZ0J9NKC,lalit,3,build quality satisfying value money good beginner,"['VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",[],0.8074,Positive
R101ZJHASEMR8T,Dhiren Dedhia,3,one dumbell gm another gram unequal weight sand like sound felt using price ok,"['NUM', 'VERB', 'PROPN', 'DET', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN']","[('one', 'CARDINAL'), ('gm', 'ORG')]",0.3182,Positive
RZJBIA8YN838I,Nishan Ebenezer,4,ok nice feel like kg low weight gripping good ok,"['INTJ', 'ADJ', 'VERB', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'INTJ']","[('kg', 'PERSON')]",0.8591,Positive
R295WZYHAE48OI,Pratistha Singh,4,beginner friendly,"['NOUN', 'ADJ']",[],0.4939,Positive
R3V3GHNE4AQZ79,Rathanesh,4,good,['ADJ'],[],0.4404,Positive
R2B4A1QJT61I4I,Kajal,3,quality amazing easy grip talk weight le kg actually gm le actua weighteach dumblebut according money product good compair othersultimately greatfilling sandthis something make disappoint,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'INTJ', 'PROPN', 'ADV', 'PROPN', 'X', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN']","[('kg', 'PERSON'), ('gm', 'ORG')]",0.7845,Positive
RWVIABYKTI94P,Rita,4,dumbbell good one thing dumbbell equal weight way quality good grip dumbbell hood,"['VERB', 'ADJ', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.34,Positive
R3GO1H8PFOCQYY,Haritha maddali,4,bought long agomaterial goodi recommend,"['VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB']",[],0.3612,Positive
R2LVJMW623OA41,Antony,4,good one,"['ADJ', 'NUM']",[],0.4404,Positive
RTZI2MNUCCH6Q,Anil Singh,4,good,['ADJ'],[],0.4404,Positive
R3BJDONM07CW6C,Nithin Thomas,5,yeah baby kg everything job tf care aesthetic result matter,"['INTJ', 'NOUN', 'VERB', 'PRON', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0.6705,Positive
R1X53L3CT4ND52,Salim Nadaf,4,nice product coating also good,"['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ']",[],0.6908,Positive
ROCW1KI4TW7S7,Akash,3,product good iam highly recomended buy least kg kg feel feel like half kg rahata hai kg,"['NOUN', 'ADJ', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","[('half kg', 'QUANTITY'), ('hai kg', 'PERSON')]",0.6597,Positive
R2O776MJADI35H,Sameer Shahi,4,right everything feel good dumbell build colour grip feel nice work well month come rate till,"['INTJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'VERB', 'NOUN', 'SCONJ']","[('month', 'DATE')]",0.7783,Positive
R2JADCK5OJY8NE,Bharat chouhan,3,one dumbbell filled properly gap inside pick sound inside,"['NUM', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']","[('one', 'CARDINAL')]",-0.2023,Negative
R2QPMYMPEE7DSY,priya madhuri kindo,4,begginers friendly,"['VERB', 'ADJ']",[],0.4939,Positive
R1TFCS3OPIPFNU,Ankit M.,4,ok ok quality fine temporary use,"['INTJ', 'INTJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",[],0.6369,Positive
R2PMPZ0AV8AFQR,Jothi,4,good,['ADJ'],[],0.4404,Positive
R60EYISFTDKA8,Aish,4,slight small crack one dumbbell otherwise really good,"['ADJ', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'ADV', 'ADV', 'ADJ']","[('one', 'CARDINAL')]",0.3384,Positive
RNR7MLGXJO9DH,Gopal raj,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RELM84HHXVTAD,E M,4,good home workout beginner,"['ADJ', 'PROPN', 'NOUN', 'NOUN']",[],0.4404,Positive
RV122GHUTX8IO,Amrita Singh,3,feel like dumbell boxed inside plastic casing end good home gym worth spent,"['VERB', 'ADP', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0.743,Positive
RMV7A2MAVRLAJ,Kajal R,3,recieved early expected heavy kg light weight,"['VERB', 'ADV', 'VERB', 'ADJ', 'PROPN', 'ADJ', 'NOUN']",[],0.0,Neutral
R295WZYHAE48OI,Pratistha Singh,4,beginner friendly,"['NOUN', 'ADJ']",[],0.4939,Positive
R3V3GHNE4AQZ79,Rathanesh,4,good,['ADJ'],[],0.4404,Positive
R2B4A1QJT61I4I,Kajal,3,quality amazing easy grip talk weight le kg actually gm le actua weighteach dumblebut according money product good compair othersultimately greatfilling sandthis something make disappoint,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'INTJ', 'PROPN', 'ADV', 'PROPN', 'X', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN']","[('kg', 'PERSON'), ('gm', 'ORG')]",0.7845,Positive
RWVIABYKTI94P,Rita,4,dumbbell good one thing dumbbell equal weight way quality good grip dumbbell hood,"['VERB', 'ADJ', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.34,Positive
R3GO1H8PFOCQYY,Haritha maddali,4,bought long agomaterial goodi recommend,"['VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB']",[],0.3612,Positive
R2LVJMW623OA41,Antony,4,good one,"['ADJ', 'NUM']",[],0.4404,Positive
RTZI2MNUCCH6Q,Anil Singh,4,good,['ADJ'],[],0.4404,Positive
R3BJDONM07CW6C,Nithin Thomas,5,yeah baby kg everything job tf care aesthetic result matter,"['INTJ', 'NOUN', 'VERB', 'PRON', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0.6705,Positive
R1X53L3CT4ND52,Salim Nadaf,4,nice product coating also good,"['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ']",[],0.6908,Positive
ROCW1KI4TW7S7,Akash,3,product good iam highly recomended buy least kg kg feel feel like half kg rahata hai kg,"['NOUN', 'ADJ', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","[('half kg', 'QUANTITY'), ('hai kg', 'PERSON')]",0.6597,Positive
R2O776MJADI35H,Sameer Shahi,4,right everything feel good dumbell build colour grip feel nice work well month come rate till,"['INTJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'VERB', 'NOUN', 'SCONJ']","[('month', 'DATE')]",0.7783,Positive
R2JADCK5OJY8NE,Bharat chouhan,3,one dumbbell filled properly gap inside pick sound inside,"['NUM', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']","[('one', 'CARDINAL')]",-0.2023,Negative
R2QPMYMPEE7DSY,priya madhuri kindo,4,begginers friendly,"['VERB', 'ADJ']",[],0.4939,Positive
R1TFCS3OPIPFNU,Ankit M.,4,ok ok quality fine temporary use,"['INTJ', 'INTJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",[],0.6369,Positive
R2PMPZ0AV8AFQR,Jothi,4,good,['ADJ'],[],0.4404,Positive
R60EYISFTDKA8,Aish,4,slight small crack one dumbbell otherwise really good,"['ADJ', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'ADV', 'ADV', 'ADJ']","[('one', 'CARDINAL')]",0.3384,Positive
RNR7MLGXJO9DH,Gopal raj,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RELM84HHXVTAD,E M,4,good home workout beginner,"['ADJ', 'PROPN', 'NOUN', 'NOUN']",[],0.4404,Positive
RV122GHUTX8IO,Amrita Singh,3,feel like dumbell boxed inside plastic casing end good home gym worth spent,"['VERB', 'ADP', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0.743,Positive
RMV7A2MAVRLAJ,Kajal R,3,recieved early expected heavy kg light weight,"['VERB', 'ADV', 'VERB', 'ADJ', 'PROPN', 'ADJ', 'NOUN']",[],0.0,Neutral
R3LDRK6RTMGCLG,chandra pandey,4,good,['ADJ'],[],0.4404,Positive
R1AFXUP83QYSX6,Amazon Customer,4,pvc dumbells bulkier metal one,"['ADJ', 'NOUN', 'PROPN', 'PROPN', 'NUM']","[('pvc dumbells bulkier metal one', 'ORG')]",0.0,Neutral
R14F4FM7Y44W9E,Tankadhar M.,3,good,['ADJ'],[],0.4404,Positive
R20SJS9MQCJA0G,GENIUS,3,quality ok overall dumbble good beginner,"['NOUN', 'INTJ', 'ADJ', 'ADJ', 'ADJ', 'NOUN']",[],0.6249,Positive
R3G60NKRTVZMQ3,B sandesh,4,sufficient home workout plastic quality fine say strong sure last long earlier thought might spell plastic degrade long run different good material used worth price packaging also good three layer literally thanks lifelong budget clean product,"['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADV', 'ADJ', 'ADV', 'ADV', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NUM', 'NOUN', 'ADV', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN']","[('three', 'CARDINAL')]",0.9413,Positive
RGYBBCHUCRU4Z,Jawahar,3,good,['ADJ'],[],0.4404,Positive
R3ODCQ4JK1L0RI,CHANDAN KUMAR SAHOO,3,okok,['PROPN'],[],0.0,Neutral
R2TLRKFYI39VOY,Pinku Ghosh,3,one product good filling improper making rattling sound movement,"['NUM', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']","[('one', 'CARDINAL')]",0.4404,Positive
R2L9614K3UADRN,Ravindra S. Nagpure,4,superb excellent product,"['ADJ', 'ADJ', 'NOUN']",[],0.8316,Positive
R1W73L0G2UUEKA,Yogesh,5,good price best suitable beginner,"['ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN']",[],0.7964,Positive
R3LDRK6RTMGCLG,chandra pandey,4,good,['ADJ'],[],0.4404,Positive
R1AFXUP83QYSX6,Amazon Customer,4,pvc dumbells bulkier metal one,"['ADJ', 'NOUN', 'PROPN', 'PROPN', 'NUM']","[('pvc dumbells bulkier metal one', 'ORG')]",0.0,Neutral
R14F4FM7Y44W9E,Tankadhar M.,3,good,['ADJ'],[],0.4404,Positive
R20SJS9MQCJA0G,GENIUS,3,quality ok overall dumbble good beginner,"['NOUN', 'INTJ', 'ADJ', 'ADJ', 'ADJ', 'NOUN']",[],0.6249,Positive
R3G60NKRTVZMQ3,B sandesh,4,sufficient home workout plastic quality fine say strong sure last long earlier thought might spell plastic degrade long run different good material used worth price packaging also good three layer literally thanks lifelong budget clean product,"['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADV', 'ADJ', 'ADV', 'ADV', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NUM', 'NOUN', 'ADV', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN']","[('three', 'CARDINAL')]",0.9413,Positive
RGYBBCHUCRU4Z,Jawahar,3,good,['ADJ'],[],0.4404,Positive
R3ODCQ4JK1L0RI,CHANDAN KUMAR SAHOO,3,okok,['PROPN'],[],0.0,Neutral
R2TLRKFYI39VOY,Pinku Ghosh,3,one product good filling improper making rattling sound movement,"['NUM', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']","[('one', 'CARDINAL')]",0.4404,Positive
R2L9614K3UADRN,Ravindra S. Nagpure,4,superb excellent product,"['ADJ', 'ADJ', 'NOUN']",[],0.8316,Positive
R1W73L0G2UUEKA,Yogesh,5,good price best suitable beginner,"['ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN']",[],0.7964,Positive
R295WZYHAE48OI,Pratistha Singh,4,beginner friendly,"['NOUN', 'ADJ']",[],0.4939,Positive
R3V3GHNE4AQZ79,Rathanesh,4,good,['ADJ'],[],0.4404,Positive
R2B4A1QJT61I4I,Kajal,3,quality amazing easy grip talk weight le kg actually gm le actua weighteach dumblebut according money product good compair othersultimately greatfilling sandthis something make disappoint,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'INTJ', 'PROPN', 'ADV', 'PROPN', 'X', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN']","[('kg', 'PERSON'), ('gm', 'ORG')]",0.7845,Positive
RWVIABYKTI94P,Rita,4,dumbbell good one thing dumbbell equal weight way quality good grip dumbbell hood,"['VERB', 'ADJ', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.34,Positive
R3GO1H8PFOCQYY,Haritha maddali,4,bought long agomaterial goodi recommend,"['VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB']",[],0.3612,Positive
R2LVJMW623OA41,Antony,4,good one,"['ADJ', 'NUM']",[],0.4404,Positive
RTZI2MNUCCH6Q,Anil Singh,4,good,['ADJ'],[],0.4404,Positive
R3BJDONM07CW6C,Nithin Thomas,5,yeah baby kg everything job tf care aesthetic result matter,"['INTJ', 'NOUN', 'VERB', 'PRON', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0.6705,Positive
R1X53L3CT4ND52,Salim Nadaf,4,nice product coating also good,"['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ']",[],0.6908,Positive
ROCW1KI4TW7S7,Akash,3,product good iam highly recomended buy least kg kg feel feel like half kg rahata hai kg,"['NOUN', 'ADJ', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","[('half kg', 'QUANTITY'), ('hai kg', 'PERSON')]",0.6597,Positive
R29ZSL89JU5U1C,Nas,4,easy use structure good quality need,"['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0.7003,Positive
R1WAC8DBHVVMD7,Jaymala P.,4,much bigger expected really great big size help grip overhead tricep press goblet squat sumo squat might cause slight trouble bicep curl hit body good quality anice product,"['ADV', 'ADJ', 'VERB', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'X', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.8218,Positive
RW1GZPK6VSOBX,Aryan Raj,3,design beginner friendly weight approximately accurate justifies price product r feel bulky opinion overall used several excercises like curl ups lateral raise shoulder press chest press upstand rowing etc,"['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'X']",[],0.6908,Positive
R18VA1UML8OIY9,Yaseen sadath,4,hopeless used product given tried returning twicebut response,"['ADJ', 'VERB', 'NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'NOUN']",[],-0.4588,Negative
R3K59AFVBP49F3,Aravind rathod,3,little bit cracking sound,"['ADJ', 'NOUN', 'VERB', 'NOUN']",[],0.0,Neutral
R1DS9EW2AH8AK,GSB,3,material great quality bad odour coming dumbells due sand used inside also weighs kg together,"['ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADV', 'VERB', 'PROPN', 'ADV']",[],0.1531,Positive
R536LDQD4AJ8Z,Sidhu,3,photo look good reality plastic dumble filled sand rock honest low budget expect high demand,"['NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0.5574,Positive
R3EZR697ATZA4X,Austin,4,good looking job,"['ADJ', 'NOUN', 'NOUN']",[],0.4404,Positive
R2WALQCD3K0JX9,Amazon Customer,5,good,['ADJ'],[],0.4404,Positive
R2NNZM1MJA3TZY,Nithin k s,5,good one,"['ADJ', 'NUM']",[],0.4404,Positive
R3LDRK6RTMGCLG,chandra pandey,4,good,['ADJ'],[],0.4404,Positive
R1AFXUP83QYSX6,Amazon Customer,4,pvc dumbells bulkier metal one,"['ADJ', 'NOUN', 'PROPN', 'PROPN', 'NUM']","[('pvc dumbells bulkier metal one', 'ORG')]",0.0,Neutral
R14F4FM7Y44W9E,Tankadhar M.,3,good,['ADJ'],[],0.4404,Positive
R20SJS9MQCJA0G,GENIUS,3,quality ok overall dumbble good beginner,"['NOUN', 'INTJ', 'ADJ', 'ADJ', 'ADJ', 'NOUN']",[],0.6249,Positive
R3G60NKRTVZMQ3,B sandesh,4,sufficient home workout plastic quality fine say strong sure last long earlier thought might spell plastic degrade long run different good material used worth price packaging also good three layer literally thanks lifelong budget clean product,"['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADV', 'ADJ', 'ADV', 'ADV', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NUM', 'NOUN', 'ADV', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN']","[('three', 'CARDINAL')]",0.9413,Positive
RGYBBCHUCRU4Z,Jawahar,3,good,['ADJ'],[],0.4404,Positive
R3ODCQ4JK1L0RI,CHANDAN KUMAR SAHOO,3,okok,['PROPN'],[],0.0,Neutral
R2TLRKFYI39VOY,Pinku Ghosh,3,one product good filling improper making rattling sound movement,"['NUM', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']","[('one', 'CARDINAL')]",0.4404,Positive
R2L9614K3UADRN,Ravindra S. Nagpure,4,superb excellent product,"['ADJ', 'ADJ', 'NOUN']",[],0.8316,Positive
R1W73L0G2UUEKA,Yogesh,5,good price best suitable beginner,"['ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN']",[],0.7964,Positive
R29ZSL89JU5U1C,Nas,4,easy use structure good quality need,"['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0.7003,Positive
R1WAC8DBHVVMD7,Jaymala P.,4,much bigger expected really great big size help grip overhead tricep press goblet squat sumo squat might cause slight trouble bicep curl hit body good quality anice product,"['ADV', 'ADJ', 'VERB', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'X', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.8218,Positive
RW1GZPK6VSOBX,Aryan Raj,3,design beginner friendly weight approximately accurate justifies price product r feel bulky opinion overall used several excercises like curl ups lateral raise shoulder press chest press upstand rowing etc,"['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'X']",[],0.6908,Positive
R18VA1UML8OIY9,Yaseen sadath,4,hopeless used product given tried returning twicebut response,"['ADJ', 'VERB', 'NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'NOUN']",[],-0.4588,Negative
R3K59AFVBP49F3,Aravind rathod,3,little bit cracking sound,"['ADJ', 'NOUN', 'VERB', 'NOUN']",[],0.0,Neutral
R1DS9EW2AH8AK,GSB,3,material great quality bad odour coming dumbells due sand used inside also weighs kg together,"['ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADV', 'VERB', 'PROPN', 'ADV']",[],0.1531,Positive
